NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,REMARK,A1
"1070013700","101",캐나다관저,"1",,"11290"
"1070014800","101",타운하우스,"0",,"11290"
"1070042000","101",성북동330-89,"0",,"11290"
"1070043501","101",타운하우스,"1",,"11290"
"1070043401","101",변종하기념미술관,"1",,"11290"
"1070043301","101",2주차장,"0",,"11290"
"1080001000","101",삼양동사거리,"0",,"11305"
"1080001001","101",미아동1345-9,"0",,"11305"
"1080001200","101",SK보현마을,"1",,"11305"
"1080001300","101",삼양시장앞교차로,"0",,"11305"
"1080004200","101",미아6동우편취급소앞,"0",,"11305"
"1080004201","101",삼양동사거리,"1",,"11305"
"1080004202","101",미아동1357-13,"0",,"11305"
"1000001300","101",신설동역교차로,"1",,"11110"
"1000001400","104",홍지문터널북측,"0",,"11110"
"1000001600","101",청계3가사거리,"1",,"11110"
"1000002000","101",청계광장,"0",,"11110"
"1000002500","101",종로구청앞교차로,"0",,"11110"
"1000002700","101",낙원상가앞교차로,"1",,"11110"
"1000003000","101",서울지방국세청,"0",,"11110"
"1000003600","101",광화문교차로,"0",,"11110"
"1000004600","101",아트선재센타,"1",,"11110"
"1000031800","102",독립문역(서울3호선),"0",,"11110"
"1000031900","101",LG생활건강본사,"0",,"11110"
"1000032000","102",세종문화회관,"0",,"11110"
"1010002800","101",중구청앞교차로,"1",,"11140"
"1010003200","101",중부경찰서앞교차로,"0",,"11140"
"1010003201","101",을지로3가역교차로,"0",,"11110"
"1010003700","101",정동제일교회앞교차로,"1",,"11140"
"1010004000","101",시청앞교차로,"1",,"11140"
"1010004800","101",한국체육박물관,"1",,"11110"
"1010004900","101",프레스센터,"1",,"11110"
"1010005300","101",신평화시장,"0",,"11110"
"1010027300","101",동대문역사문화공원,"0",,"11140"
"1010027400","101",을지로1가,"0",,"11140"
"1010027500","101",동대문역사문화공원앞교차로,"1",,"11140"
"1010027600","101",을지로1가사거리,"1",,"11140"
"1010027700","101",을지로4가,"0",,"11110"
"1010027800","101",하나은행,"1",,"11140"
"1010027900","101",을지로1가,"0",,"11140"
"1010028000","101",블랙앤브라운,"1",,"11110"
"1010028100","101",동대문역사문화공원,"0",,"11140"
"1010028200","101",을지로1가,"0",,"11140"
"1010028300","101",을지로2가사거리,"1",,"11110"
"1010028400","101",서대문역5번출구,"0",,"11110"
"1010028500","101",타임캐슬오피스텔,"1",,"11140"
"1010028600","101",을지로3가역앞교차로,"1",,"11110"
"1010028700","101",서대문역4번출구,"0",,"11110"
"1010028800","101",동대문역사문화공원,"0",,"11140"
"1010028900","101",을지로3가사거리,"1",,"11110"
"1010029000","101",서울적십자병원,"1",,"11110"
"1010029100","101",대림상가앞교차로,"0",,"11110"
"1010029200","101",을지로4가,"0",,"11110"
"1010029300","101",을지전화국,"1",,"11140"
"1010029600","101",을지로4가사거리,"1",,"11110"
"1010029700","101",을지로4가사거리,"0",,"11110"
"1010029800","101",장교빌딩,"1",,"11110"
"1010029900","101",을지로1가,"0",,"11110"
"1010030000","101",을지로4가,"0",,"11110"
"1010030100","101",중부시장앞,"1",,"11110"
"1030034500","101",청계8가사거리,"0",,"11110"
"1030034600","101",청계8가사거리,"0",,"11110"
"1030034700","101",청계8가사거리,"0",,"11110"
"1030035000","101",청계8가사거리,"1",,"11110"
"1070006900","101",보문4교,"0",,"11290"
"1070007000","101",보문시장입구,"1",,"11290"
"1070007100","101",동망봉터널북측,"1",,"11290"
"1070007200","101",보문역앞교차로,"1",,"11290"
"1070007300","101",서울삼선초등학교,"0",,"11290"
"1070007400","101",보문3교사거리,"1",,"11290"
"1070007500","101",일정서예원,"0",,"11290"
"1070007800","101",용문고로터리,"0",,"11290"
"1070007900","101",진선실업,"0",,"11290"
"1070008000","101",용문중고,"0",,"11290"
"1070008400","101",성북세무서,"0",,"11290"
"1070008600","101",한성대입구역앞교차로,"1",,"11290"
"1070008800","101",보문2교,"1",,"11290"
"1070009200","101",보문2교,"0",,"11290"
"1070009300","101",대명빌딩,"1",,"11290"
"1070009500","101",동원슈퍼마켓,"0",,"11290"
"1070009600","101",박태민한의원,"1",,"11290"
"1070009700","101",성신여자대학교미디어,"0",,"11290"
"1070009800","101",테마모텔,"1",,"11290"
"1070009900","101",성북해법교실,"0",,"11290"
"1070010000","101",성북녹십자약국,"1",,"11290"
"1070010100","101",경덕하이츠빌라,"0",,"11290"
"1070010200","101",동양유치원,"1",,"11290"
"1070010300","101",돈암동천주교회,"0",,"11290"
"1070010400","101",동선동1가5-1,"1",,"11290"
"1070010500","101",동선교회,"1",,"11290"
"1080019600","101",미아동461-6,"0",,"11305"
"1080019800","101",미아동691-17,"0",,"11305"
"1080020100","101",미아동699-88,"0",,"11305"
"1120019000","102",홍제3동개미마을노인정,"0",,"11410"
"1120021600","105",종로구-서대문구,"0",,"11410"
"1070031300","101",국민대학교앞교차로,"1",,"11290"
"1070032000","101",초원숯불돼지갈비전문점,"0",,"11305"
"1070032300","101",한샘빌라,"0",,"11290"
"1070032500","101",북한산보국문역1번출구,"0",,"11290"
"1070032600","101",송천교회,"0",,"11305"
"1070032800","104",북악터널동측,"0",,"11290"
"1070033000","101",길음3동동부아파트,"0",,"11305"
"1070033001","101",길음동1262-274,"0",,"11305"
"1070033100","101",국민대학교법학관앞,"0",,"11290"
"1070033200","101",신현빌딩,"1",,"11290"
"1070033400","101",미아동1261-180,"0",,"11305"
"1070033500","104",정릉터널서측,"0",,"11290"
"1070033900","105",성북구-강북구,"0",,"11305"
"1070034000","101",길음중앙교회,"0",,"11305"
"1070034100","104",정릉터널동측,"0",,"11290"
"1070034500","101",정릉4동주민센터앞교차로,"1",,"11290"
"1000004700","101",청룡사앞교차로,"0",,"11290"
"1000004800","104",동망봉터널남측,"0",,"11290"
"1000005200","101",효자동삼거리,"0",,"11110"
"1000005400","101",삼청동사무소입구,"0",,"11110"
"1000005500","101",청운초등학교앞교차로,"0",,"11110"
"1000005700","101",경복고교앞교차로,"1",,"11110"
"1000005800","101",삼청공원입구교차로,"0",,"11110"
"1000006000","101",창의문앞교차로,"0",,"11110"
"1000006100","101",자하문터널북측,"0",,"11110"
"1000006200","101",북악팔각정앞교차로,"0",,"11110"
"1000006300","101",세검정앞교차로,"1",,"11110"
"1000006600","101",전태일기념관,"0",,"11110"
"1000006700","101",동광빌딩,"0",,"11110"
"1000006800","101",세운교,"1",,"11110"
"1000006900","101",강북삼성병원뒤,"0",,"11110"
"1000007000","101",동아일보사,"1",,"11110"
"1000007100","101",종로1가,"0",,"11110"
"1000007200","101",종로1가,"0",,"11110"
"1000007300","101",세종로1-80,"0",,"11110"
"1000007400","101",세종로1-80,"0",,"11110"
"1000007500","101",서울시교육위원회입구,"0",,"11110"
"1000007600","101",세종로208,"0",,"11110"
"1000007700","101",종로1가,"0",,"11110"
"1000007800","101",종로1가,"0",,"11110"
"1000007900","101",새문안교회,"1",,"11110"
"1000008000","101",종로1가1-3,"0",,"11110"
"1000008100","101",간단하지만특별한화피디Cafe,"1",,"11110"
"1000008200","101",구세군회관,"1",,"11110"
"1000008300","101",신문로1가120,"1",,"11110"
"1000008400","101",신문로1가141,"1",,"11110"
"1000008500","101",종로2가교차로,"1",,"11110"
"1000008600","101",종로구청입구교차로,"1",,"11110"
"1000008601","101",KT광화문빌딩East,"0",,"11110"
"1000008700","101",종로1가사거리,"1",,"11110"
"1000008800","101",광화문우체국,"1",,"11110"
"1000008900","101",SK빌딩,"0",,"11110"
"1000008901","101",GS건설본사,"0",,"11110"
"1000009000","101",세종대로사거리,"1",,"11110"
"1000009100","101",종각지하쇼핑센터,"1",,"11110"
"1000009200","101",종로4가,"0",,"11110"
"1000009300","101",세종로208,"0",,"11110"
"1000009400","101",기업은행,"1",,"11110"
"1000009500","101",종로1가,"0",,"11110"
"1000009600","101",종로1가,"0",,"11110"
"1000009700","101",종로1가1-3,"0",,"11110"
"1000009800","101",종로3가사거리,"1",,"11110"
"1000009900","101",흥인지문,"0",,"11110"
"1000010000","101",종묘공원,"1",,"11110"
"1000010100","101",세운상가,"1",,"11110"
"1000010200","101",세종로1-68,"0",,"11110"
"1000010300","101",세종로1-68,"0",,"11110"
"1000010400","101",종로4가,"0",,"11110"
"1000010500","101",종묘귀금속전문백화점,"1",,"11110"
"1000010600","101",박시우치과의원,"0",,"11110"
"1000010700","101",종로1가,"0",,"11110"
"1000010800","101",종로1가,"0",,"11110"
"1000010900","101",종로4가,"0",,"11110"
"1000011000","101",종로4가사거리,"1",,"11110"
"1000011100","101",종로천주교회,"0",,"11110"
"1000011200","101",종로5가사거리,"1",,"11110"
"1000011300","101",동대문역10번출구,"0",,"11110"
"1000011400","101",종로6가,"1",,"11110"
"1000011500","101",탑골공원,"1",,"11110"
"1000011600","101",종로4가,"0",,"11110"
"1000011700","101",흥인지문사거리,"1",,"11110"
"1000011800","101",행촌빌딩,"0",,"11110"
"1000011900","101",세종아파트앞,"0",,"11110"
"1000012000","101",로얄빌딩앞,"0",,"11110"
"1000012001","101",도렴동82-6,"0",,"11110"
"1000012100","101",교보빌딩앞,"0",,"11110"
"1000012200","101",세종로복지센타,"1",,"11110"
"1000012300","101",코리아빌딩,"1",,"11110"
"1000012400","101",조계사앞교차로,"1",,"11110"
"1000012500","101",청계8가,"0",,"11110"
"1000012600","101",독립문역,"0",,"11110"
"1000012700","101",독립문역,"0",,"11110"
"1000012900","101",현저고가차도동측,"0",,"11110"
"1000013000","101",석탄회관,"0",,"11110"
"1000013100","104",사직터널남측,"0",,"11110"
"1000013200","101",낙원상가,"1",,"11110"
"1000013300","101",초동교회,"0",,"11110"
"1000013400","101",인사동사거리,"1",,"11110"
"1000013500","101",서울소방본부,"0",,"11110"
"1000013700","101",미국대사관,"0",,"11110"
"1000013900","101",인사동사거리,"1",,"11110"
"1000014000","101",이대병원후문,"1",,"11110"
"1000014100","101",동묘앞역사거리,"1",,"11110"
"1000014200","101",용비어천가,"1",,"11110"
"1000014300","101",대광빌딩,"1",,"11110"
"1000014400","101",기독교회관,"1",,"11110"
"1000014500","101",서울특별시재향군인회,"1",,"11110"
"1000014600","101",종로세무서,"1",,"11110"
"1000014700","101",아람보습학원,"1",,"11110"
"1000014800","101",축구회관,"0",,"11110"
"1000014900","101",서울복음교회,"0",,"11110"
"1000015000","101",조향빌딩,"1",,"11110"
"1000015200","101",광화문풍림스페이스본,"0",,"11110"
"1000015300","101",종교교회,"0",,"11110"
"1000015400","101",서울지방경찰청,"1",,"11110"
"1000015500","101",정부중앙청사별관,"1",,"11110"
"1000015600","101",서로사랑선교회,"0",,"11110"
"1000015800","101",동아기획,"1",,"11110"
"1000015900","104",중앙지하차도서측,"0",,"11110"
"1000016100","101",정부합동민원실,"0",,"11110"
"1000016200","104",중앙지하차도동측,"0",,"11110"
"1000016300","101",사직주유소,"0",,"11110"
"1000016400","101",원광빌딩,"1",,"11110"
"1000016500","101",인왕빌딩,"1",,"11110"
"1000016600","101",사직삼거리,"1",,"11110"
"1000016700","101",광화문,"0",,"11110"
"1000016900","101",광화문,"0",,"11110"
"1000017000","101",바다와섬여행사진,"1",,"11110"
"1000017300","101",안국동사거리,"0",,"11110"
"1000017400","101",신설동역11번출구,"0",,"11110"
"1000017700","101",신설동역11번출구,"0",,"11110"
"1000017800","101",사직공원앞교차로,"1",,"11110"
"1000017900","101",안국동로터리,"1",,"11110"
"1000018000","101",적선현대빌딩,"1",,"11110"
"1000018100","101",안국동사거리,"0",,"11110"
"1000018200","101",경복궁,"0",,"11110"
"1000018300","101",경복궁사거리,"0",,"11110"
"1000018500","101",광화문,"0",,"11110"
"1000018600","101",도서출판집문당,"0",,"11110"
"1000018900","101",광화문,"0",,"11110"
"1000019000","101",전교가르멜수녀원영성,"0",,"11110"
"1000019100","101",경복궁,"0",,"11110"
"1000019200","101",한국일보문화센타,"1",,"11110"
"1000019300","101",정부중앙청사앞교차로,"1",,"11110"
"1000019400","101",경복궁,"0",,"11110"
"1000019600","101",원남동사거리,"1",,"11110"
"1000019700","101",경복궁사거리,"1",,"11110"
"1000019800","101",경복궁역사거리,"1",,"11110"
"1000020100","101",사직공원앞,"0",,"11110"
"1000020200","101",경복궁,"0",,"11110"
"1000020300","101",경복궁,"0",,"11110"
"1000020500","101",국제로타리3650지구,"0",,"11110"
"1000020600","101",대한출판문화협회,"0",,"11110"
"1000020700","101",이화사거리,"1",,"11110"
"1000020800","101",사직공원,"0",,"11110"
"1000020900","101",원남동사거리,"0",,"11110"
"1000021000","101",대한출판문화협회,"0",,"11110"
"1000021100","101",원남동사거리,"0",,"11110"
"1000021200","101",안국역사거리,"1",,"11110"
"1000021300","101",원남빌딩,"1",,"11110"
"1000021400","101",창덕궁앞교차로,"1",,"11110"
"1000021500","101",현대주택문화센터,"1",,"11110"
"1000021600","101",서울대학교치과대학,"0",,"11110"
"1000021700","102",매동초등학교,"0",,"11110"
"1000021800","101",서울대학교병원,"0",,"11110"
"1000021900","101",재동초등학교앞교차로,"0",,"11110"
"1000022000","101",계동창덕궁앞,"0",,"11110"
"1000022100","101",합동청사,"0",,"11110"
"1000022200","101",남전빌라,"0",,"11110"
"1000022300","101",태창빌딩,"0",,"11110"
"1000022400","101",창신쌍용아파트,"0",,"11290"
"1000022500","101",옥인시장,"1",,"11110"
"1000022600","101",함춘회관,"0",,"11110"
"1000022700","101",국군서울지구병원,"1",,"11110"
"1000022800","101",송림빌딩,"0",,"11110"
"1000022900","101",종로센트레빌아파트,"0",,"11290"
"1000023000","101",금산갤러리,"1",,"11110"
"1000023100","101",퍼스트빌,"0",,"11110"
"1000023200","101",효자동사무소앞교차로,"0",,"11110"
"1000023300","101",쌍용아파트,"1",,"11290"
"1000023400","101",안송빌딩,"0",,"11110"
"1000023500","105",종로구-성북구,"0",,"11290"
"1000023600","101",유니세프한국위원회,"0",,"11110"
"1000023700","101",숭인교회,"0",,"11290"
"1000023800","102",옥인시범아파트,"0",,"11110"
"1000023900","101",혜명교회앞,"1",,"11110"
"1000024000","101",성균관대입구교차로,"1",,"11110"
"1000024100","101",대한불교조계종안국선,"0",,"11110"
"1000024200","101",상겔러리,"1",,"11110"
"1000024300","101",무궁화동산,"0",,"11110"
"1000024400","101",신교동교차로,"1",,"11110"
"1000024500","101",신교소방파출소,"1",,"11110"
"1000024600","101",로마교황청대사관,"0",,"11110"
"1000024700","101",궁정교회,"0",,"11110"
"1000024900","101",혜화동로터리,"1",,"11110"
"1000025000","101",혜화동로터리,"1",,"11110"
"1000025300","101",혜화동로터리,"1",,"11110"
"1000025400","101",혜화동로터리,"0",,"11110"
"1000025600","101",혜화동로터리,"0",,"11110"
"1000025700","101",경복고등학교,"0",,"11110"
"1000025800","101",삼청우체국,"0",,"11110"
"1000025900","101",명륜파출소,"0",,"11110"
"1000026000","101",베드루신경정신과의원,"1",,"11290"
"1000026100","101",경기상고,"1",,"11110"
"1000026200","101",명륜파출소,"0",,"11110"
"1000026300","104",자하문터널남측,"0",,"11110"
"1000026400","101",혜화초교,"0",,"11290"
"1000026500","103",속성변화점,"0",,"11110"
"1000026600","102",벽산빌라,"0",,"11110"
"1000026700","105",종로구-성북구,"0",,"11290"
"1000026800","101",청운벽산빌리지,"0",,"11110"
"1000026900","105",종로구-성북구,"0",,"11290"
"1000027100","104",삼청터널남측,"0",,"11110"
"1000027200","105",종로구-성북구,"0",,"11290"
"1000027300","101",새검정,"0",,"11110"
"1000027400","101",세검정앞,"1",,"11110"
"1000027500","101",새검정,"0",,"11110"
"1000027600","101",세검정,"0",,"11110"
"1000027700","101",상명초등학교,"0",,"11110"
"1000027800","101",북악팔각정,"0",,"11110"
"1000027900","102",상명대학교,"1",,"11410"
"1000028000","101",북악팔각정후문,"0",,"11110"
"1000028100","101",신영동삼거리,"0",,"11110"
"1000028200","101",신영동삼거리,"1",,"11110"
"1000028300","101",신영삼거리,"0",,"11110"
"1000028400","101",신영동삼거리,"0",,"11110"
"1000028500","101",신영동삼거리,"0",,"11110"
"1000028600","101",경일약국,"1",,"11110"
"1000028601","101",평창동주민센터,"0",,"11110"
"1000028700","104",정릉터널남측,"0",,"11110"
"1000028800","101",명성화물,"1",,"11110"
"1000028900","105",종로구-성북구,"0",,"11110"
"1000029000","101",동양카센타,"0",,"11110"
"1000029100","101",구기터널앞교차로,"1",,"11110"
"1000029300","104",구기터널동측,"0",,"11110"
"1000029400","105",종로구-성북구,"0",,"11110"
"1000029600","105",종로구-은평구,"0",,"11380"
"1000029700","101",가나힐하우스,"0",,"11110"
"1000029800","101",하비에르국제학교,"0",,"11110"
"1000029900","101",평창동삼성아파트,"0",,"11110"
"1000030000","104",북악터널서측,"0",,"11110"
"1000030100","105",종로구-성북구,"0",,"11110"
"1000030200","101",구기동3차현대빌라,"0",,"11110"
"1000030300","101",건덕빌라,"0",,"11110"
"1000030400","101",가나아트센타,"0",,"11110"
"1000030500","101",이북5도청,"0",,"11110"
"1000030600","101",북악휴계실,"0",,"11110"
"1000030700","102",구기동삼익빌라,"0",,"11110"
"1000030800","101",베네스트아파트,"1",,"11110"
"1000030900","101",세종로공원,"0",,"11110"
"1000031000","101",청계광장,"0",,"11110"
"1000031100","101",대한민국역사박물관,"0",,"11110"
"1000031200","101",종로4가,"0",,"11110"
"1000031300","101",종로4가,"0",,"11110"
"1000031400","101",버들다리북측,"1",,"11110"
"1000031500","101",신창읍민회관,"0",,"11290"
"1000031600","102",평창동주민센터,"0",,"11110"
"1000031700","102",독립공원교차로,"0",,"11410"
"1010018701","101",순화동1-173,"0",,"11140"
"1010019800","101",퇴계4가,"1",,"11140"
"1010019900","101",퇴계로5가,"0",,"11140"
"1010020000","101",바비엥-1,"0",,"11140"
"1010020100","101",신당빌딩,"1",,"11140"
"1010020200","101",중앙일보사,"1",,"11140"
"1010020300","101",퇴계로5가사거리,"1",,"11140"
"1010020400","101",퇴계로5가,"0",,"11140"
"1010020500","101",이화길삼거리,"0",,"11110"
"1010020501","101",의주로1가30-1,"0",,"11110"
"1010020600","101",퇴계로5가,"0",,"11140"
"1010020700","101",신동아빌딩,"0",,"11140"
"1010020900","101",퇴계로5가,"0",,"11140"
"1010021000","101",퇴계로5가,"0",,"11140"
"1010021100","101",롯데명품관,"1",,"11140"
"1010021101","101",명동1가5-4,"0",,"11140"
"1010021200","101",우성빌딩,"1",,"11140"
"1010021400","101",장충동1가26-1,"0",,"11140"
"1010021500","101",장충동1가26-1,"0",,"11140"
"1010021600","101",시청앞광장,"1",,"11140"
"1010021700","101",소공로지하상가,"1",,"11140"
"1010021800","101",쌍림동280-6,"0",,"11140"
"1010022000","101",광희동1가202-5,"0",,"11140"
"1010022100","101",광희동사거리,"1",,"11140"
"1010022200","101",광희동2가257,"0",,"11140"
"1010022300","101",호텔피제이앞,"0",,"11140"
"1010022500","101",명보사거리,"1",,"11140"
"1010022600","101",광희동2가328,"0",,"11140"
"1010022800","101",광희동1가203,"0",,"11140"
"1010023000","101",광희동1가169-1,"0",,"11140"
"1010023100","101",서울프라자호텔,"1",,"11140"
"1010023200","101",바비엥스위트,"1",,"11110"
"1010023300","101",조선호텔,"1",,"11140"
"1010023500","101",동대문역사문화공원역3번출구,"0",,"11140"
"1010023600","101",명동성당앞,"0",,"11140"
"1010023601","101",을지로2가교차로,"0",,"11140"
"1010023700","101",오장동사거리,"1",,"11140"
"1010023800","101",광희동2가9,"0",,"11140"
"1010023900","101",이화여고,"0",,"11110"
"1010024000","101",한양공고앞,"0",,"11140"
"1010024100","101",광희동2가9,"0",,"11140"
"1010024200","101",시청앞교차로,"1",,"11140"
"1010024300","101",한양공고앞,"0",,"11140"
"1010024400","101",한양공고앞,"1",,"11140"
"1010024500","101",성동여자실업고교앞,"1",,"11140"
"1010024700","101",시청앞광장,"1",,"11140"
"1010024900","101",금성빌딩,"1",,"11140"
"1010025000","101",서대문역,"1",,"11110"
"1010025100","101",신당역,"1",,"11140"
"1010025300","101",서대문역,"0",,"11110"
"1010025400","101",한양공고앞,"0",,"11140"
"1010025500","101",신당역사거리,"1",,"11140"
"1010025501","101",신당역(서울6호선),"1",,"11140"
"1010025600","101",동대문역사문화공원,"0",,"11140"
"1010025700","101",동대문역사문화공원역앞교차로,"0",,"11140"
"1010025800","101",서대문역,"0",,"11110"
"1010025900","101",을지로1가,"0",,"11140"
"1010026000","101",을지로1가,"0",,"11140"
"1010026100","101",기업은행성동지점,"1",,"11140"
"1010026101","101",신당5동주민센터,"0",,"11140"
"1010026300","101",신당중앙시장,"1",,"11140"
"1010026500","101",동대문역사문화공원,"0",,"11140"
"1010026700","101",농협중앙회중앙본부,"0",,"11110"
"1010026800","101",동대문역사문화공원,"0",,"11140"
"1010026900","101",동대문역사문화공원,"0",,"11140"
"1010027000","101",서대문역사거리,"1",,"11110"
"1010027100","101",을지로1가,"0",,"11140"
"1010027200","101",을지로1가50-1,"1",,"11140"
"1010030300","101",기업은행,"0",,"11110"
"1010030400","101",을지로1가,"0",,"11110"
"1010030600","101",광희초교,"1",,"11140"
"1010030601","101",흥인사거리,"1",,"11110"
"1010030700","101",을지로5가사거리,"1",,"11110"
"1010031200","101",디자이너클럽앞,"0",,"11110"
"1010031300","101",을지로4가,"0",,"11110"
"1010031400","101",을지로4가,"1",,"11110"
"1010031500","104",서대문고가차도북측,"0",,"11110"
"1010031700","101",밀리오레,"1",,"11110"
"1010031800","101",운동장평화시장,"1",,"11110"
"1010031801","101",신당동222-8,"0",,"11110"
"1010031802","101",맥스타일,"0",,"11110"
"1010031900","101",케레스타,"1",,"11110"
"1010032000","101",흥인사거리,"1",,"11110"
"1010032100","101",청계2가교차로,"1",,"11110"
"1010032200","101",북해빙수수표점,"0",,"11110"
"1010032400","101",동화상가,"1",,"11110"
"1010032500","101",삼일교,"0",,"11110"
"1010032600","101",청계3가사거리,"1",,"11110"
"1010032700","101",청계2가,"1",,"11110"
"1010032800","101",정동사거리,"1",,"11110"
"1010032801","101",LG생활건강본사,"0",,"11110"
"1010032900","101",동대문중앙교회앞,"1",,"11110"
"1010033000","101",방산종합시장,"1",,"11110"
"1010033400","101",광교사거리,"1",,"11110"
"1010033500","101",청계4가사거리,"1",,"11110"
"1010033600","101",흥인시장,"1",,"11110"
"1010033700","101",광교사거리,"1",,"11110"
"1010033800","101",효령빌딩,"0",,"11110"
"1010034000","101",청계4가사거리,"1",,"11110"
"1010034100","101",모전교남측,"0",,"11110"
"1010034200","103",속성변화점,"0",,"11110"
"1010034300","101",무교동사거리,"0",,"11110"
"1010034400","101",덕수초교앞,"1",,"11110"
"1010034500","101",삼원약국,"1",,"11110"
"1010034600","101",청계5가교차로,"0",,"11110"
"1010034700","101",청계6가사거리,"1",,"11110"
"1010034800","101",청계7가사거리,"1",,"11110"
"1010034900","101",버들다리남측,"1",,"11110"
"1010035000","101",청계5가,"0",,"11110"
"1010035100","101",청계6가사거리,"1",,"11110"
"1010035200","101",청계7가사거리,"0",,"11110"
"1010035300","101",영도교,"0",,"11110"
"1010035400","101",영도교,"1",,"11110"
"1010035500","101",청계8가,"0",,"11110"
"1010036200","101",청계광장,"0",,"11110"
"1010036400","102",행복나래서울본사,"0",,"11140"
"1010036500","101",순화동1-23,"0",,"11110"
"1010036700","101",하나생명본사,"0",,"11140"
"1010036800","102",신당동217-120,"0",,"11110"
"1010036900","102",맥스타일,"0",,"11110"
"1010037000","102",흥인동165,"0",,"11110"
"1010037100","102",신당역(서울6호선),"0",,"11140"
"1010037800","102",황학동702,"0",,"11140"
"1030005700","101",청계8가,"1",,"11110"
"1030030200","101",성동고교교차로,"1",,"11140"
"1030031200","101",중앙시티빌,"1",,"11140"
"1030033400","101",황학사거리,"1",,"11140"
"1050011300","101",청계8가,"0",,"11110"
"1050015300","101",신설동역,"0",,"11110"
"1050015400","101",신설동역,"0",,"11110"
"1050015600","101",신설동역6번출구,"0",,"11110"
"1050015800","101",신설동역6번출구,"0",,"11110"
"1050016200","101",신설동역6번출구,"0",,"11110"
"1050016400","101",신설동역1번출구,"0",,"11110"
"1050016800","101",신설동역12번출구,"0",,"11290"
"1050016900","101",신설동역12번출구,"0",,"11290"
"1050020900","101",대광중고교앞교차로,"1",,"11290"
"1050022700","101",안암2교교차로,"1",,"11290"
"1070000900","104",정릉터널북측,"0",,"11290"
"1070001600","101",보문3교사거리,"0",,"11290"
"1070001701","101",안암동5가126-15,"1",,"11290"
"1070001900","101",경동고교입구교차로,"0",,"11290"
"1070002300","101",성북경찰서앞교차로,"0",,"11290"
"1070003000","101",성북파출소,"0",,"11290"
"1070003200","101",일본대사관저앞교차로,"0",,"11290"
"1070003300","101",성북구민회관입구,"0",,"11290"
"1070003400","101",성북빌리지,"0",,"11290"
"1070003700","101",아일랜드대사관,"0",,"11290"
"1070003900","101",길음교,"0",,"11290"
"1070004300","101",아리랑고개입구,"1",,"11290"
"1070005300","101",정릉IC,"0",,"11290"
"1070006700","101",서울동신초등학교병설유치원,"0",,"11290"
"1070006800","101",진흥빌딩,"0",,"11290"
"1070010600","101",성북구청입구,"1",,"11290"
"1070010800","101",성북구청입구교차로,"1",,"11290"
"1070010900","101",동일하이빌아파트,"0",,"11290"
"1070011000","101",기분좋은날,"1",,"11290"
"1070011200","101",성신여대입구역,"1",,"11290"
"1070011300","101",성북빌라,"1",,"11290"
"1070011400","101",성신여대입구역사거리,"1",,"11290"
"1070011600","103",속성변화점,"0",,"11290"
"1070011700","101",성북초교앞교차로,"1",,"11290"
"1070011900","101",실과바늘,"1",,"11290"
"1070012000","101",영샘약국,"0",,"11290"
"1070012300","101",인현당약국,"0",,"11290"
"1070012400","101",한신한진아파트114동,"0",,"11290"
"1070012500","101",명수학교,"1",,"11290"
"1070012600","101",보현사,"0",,"11290"
"1070012601","101",돈암동600-28,"0",,"11290"
"1070012700","101",엔젤오피스텔,"0",,"11290"
"1070012800","101",성북구민회관,"0",,"11290"
"1070012900","104",삼청터널북측,"0",,"11290"
"1070013000","101",풍림아파트,"1",,"11290"
"1070013100","101",팔정사,"0",,"11290"
"1070013200","101",한국전사(주),"0",,"11290"
"1070013300","101",흥천사입구,"0",,"11290"
"1070013500","101",미아리고개육교,"1",,"11290"
"1070013600","101",돈암동풍림아파트,"0",,"11290"
"1070013800","101",파푸아뉴기니아대사관,"0",,"11290"
"1070013900","101",백악산앞삼거리,"0",,"11290"
"1070014000","101",마음고요센터,"0",,"11290"
"1070014100","101",성가정입양원,"0",,"11290"
"1070014400","101",삼진파크빌라,"0",,"11290"
"1070014600","101",미아리고개,"1",,"11290"
"1070014700","101",돈암육교,"1",,"11290"
"1070014801","101",성북동330-89,"0",,"11290"
"1070014900","101",돈암육교,"0",,"11290"
"1070015200","101",정릉대림e편한세상,"0",,"11290"
"1070015300","101",정릉산정빌라,"0",,"11290"
"1070015400","101",상신하이츠빌리지,"0",,"11290"
"1070015600","101",한국서예관,"0",,"11290"
"1070015700","101",수양부모협회입구,"0",,"11290"
"1070015800","102",스카이수성빌라,"0",,"11290"
"1070015900","101",숲속의집,"0",,"11290"
"1070016100","101",스카이힐스빌라,"0",,"11290"
"1070016200","101",오리엔트공인중개사,"0",,"11290"
"1070017200","101",주한핀란드대사관저,"0",,"11290"
"1070017500","101",이북오도신문사,"0",,"11290"
"1070017600","101",아리랑고개교차로,"0",,"11290"
"1070018100","101",길음교,"0",,"11290"
"1070018300","101",길음교교차로,"0",,"11290"
"1070018500","101",육화사,"1",,"11290"
"1070018600","101",길음교,"0",,"11290"
"1070018800","101",복선교,"1",,"11290"
"1070018900","101",미진미싱,"0",,"11290"
"1070019000","101",북악산길,"1",,"11290"
"1070019100","101",길음교,"0",,"11290"
"1070019200","101",현대아파트,"1",,"11290"
"1070019600","101",스카이교차로,"1",,"11290"
"1070020100","101",서우철강빌딩,"1",,"11290"
"1070021500","101",아리랑고개입구,"0",,"11290"
